Timestamp;Name;Buy;Sell;Spread;Broker
2017-10-12 08:40:20.134227859;USDCHF;0.97221000;0.97212000;0.00009000;Darwinex
2017-10-12 08:40:20.134227859;GBPUSD;1.32581000;1.32575000;0.00006000;Darwinex
2017-10-12 08:40:20.134227859;EURUSD;1.18738000;1.18734000;0.00004000;Darwinex
2017-10-12 08:40:20.134227859;USDJPY;112.28800000;112.28400000;0.00400000;Darwinex
2017-10-12 08:40:20.134227859;USDCAD;1.24452000;1.24448000;0.00004000;Darwinex
2017-10-12 08:40:20.134227859;AUDUSD;0.78151000;0.78146000;0.00005000;Darwinex
2017-10-12 08:40:20.134227859;EURGBP;0.89563000;0.89556000;0.00007000;Darwinex
2017-10-12 08:40:20.134227859;EURAUD;1.51942000;1.51932000;0.00010000;Darwinex
2017-10-12 08:40:20.134227859;EURCHF;1.15435000;1.15423000;0.00012000;Darwinex
2017-10-12 08:40:20.134227859;EURJPY;133.32600000;133.32000000;0.00600000;Darwinex
2017-10-12 08:40:20.134227859;GBPCHF;1.28895000;1.28882000;0.00013000;Darwinex
2017-10-12 08:40:20.134227859;CADJPY;90.23200000;90.22400000;0.00800000;Darwinex
2017-10-12 08:40:20.134227859;GBPJPY;148.87300000;148.86300000;0.01000000;Darwinex
2017-10-12 08:40:20.134227859;AUDNZD;1.09923000;1.09909000;0.00014000;Darwinex
2017-10-12 08:40:20.134227859;AUDCAD;0.97262000;0.97247000;0.00015000;Darwinex
2017-10-12 08:40:20.134227859;AUDCHF;0.75980000;0.75965000;0.00015000;Darwinex
2017-10-12 08:40:20.134227859;AUDJPY;87.75500000;87.74700000;0.00800000;Darwinex
2017-10-12 08:40:20.134227859;EURNZD;1.67011000;1.66991000;0.00020000;Darwinex
2017-10-12 08:40:20.134227859;EURCAD;1.47766000;1.47755000;0.00011000;Darwinex
2017-10-12 08:40:20.134227859;CADCHF;0.78125000;0.78109000;0.00016000;Darwinex
2017-10-12 08:40:20.134227859;CHFJPY;115.51000000;115.49500000;0.01500000;Darwinex
2017-10-12 08:40:20.134227859;NZDJPY;79.83800000;79.82900000;0.00900000;Darwinex
2017-10-12 08:40:20.134227859;NZDUSD;0.71101000;0.71096000;0.00005000;Darwinex
2017-10-12 08:40:20.134227859;EURMXN;22.20402000;22.19149000;0.01253000;Darwinex
2017-10-12 08:40:20.134227859;EURNOK;9.39082000;9.38999000;0.00083000;Darwinex
2017-10-12 08:40:20.134227859;EURTRY;4.33546000;4.32703000;0.00843000;Darwinex
2017-10-12 08:40:20.134227859;GBPAUD;1.69659000;1.69640000;0.00019000;Darwinex
2017-10-12 08:40:20.134227859;GBPCAD;1.65001000;1.64975000;0.00026000;Darwinex
2017-10-12 08:40:20.134227859;GBPMXN;24.79877000;24.77489000;0.02388000;Darwinex
2017-10-12 08:40:20.134227859;GBPNOK;10.48702000;10.48299000;0.00403000;Darwinex
2017-10-12 08:40:20.134227859;GBPNZD;1.86482000;1.86457000;0.00025000;Darwinex
2017-10-12 08:40:20.134227859;GBPTRY;4.84125000;4.83134000;0.00991000;Darwinex
2017-10-12 08:40:20.134227859;NZDCAD;0.88487000;0.88468000;0.00019000;Darwinex
2017-10-12 08:40:20.134227859;NZDCHF;0.69125000;0.69108000;0.00017000;Darwinex
2017-10-12 08:40:20.134227859;USDHKD;7.79948000;7.79940000;0.00008000;Darwinex
2017-10-12 08:40:20.134227859;USDMXN;18.69772000;18.69385000;0.00387000;Darwinex
2017-10-12 08:40:20.134227859;USDNOK;7.90912000;7.90829000;0.00083000;Darwinex
2017-10-12 08:40:20.134227859;USDSEK;8.03802000;8.03709000;0.00093000;Darwinex
2017-10-12 08:40:20.134227859;USDSGD;1.35375000;1.35370000;0.00005000;Darwinex
