Timestamp;Name;Buy;Sell;Spread;Broker
2017-10-12 08:13:49.132636828;USDCHF;0.97217000;0.97208000;0.00009000;Darwinex
2017-10-12 08:13:49.132636828;GBPUSD;1.32578000;1.32573000;0.00005000;Darwinex
2017-10-12 08:13:49.132636828;EURUSD;1.18760000;1.18756000;0.00004000;Darwinex
2017-10-12 08:13:49.132636828;USDJPY;112.34400000;112.34000000;0.00400000;Darwinex
2017-10-12 08:13:49.132636828;USDCAD;1.24422000;1.24416000;0.00006000;Darwinex
2017-10-12 08:13:49.132636828;AUDUSD;0.78171000;0.78167000;0.00004000;Darwinex
2017-10-12 08:13:49.132636828;EURGBP;0.89581000;0.89571000;0.00010000;Darwinex
2017-10-12 08:13:49.132636828;EURAUD;1.51929000;1.51922000;0.00007000;Darwinex
2017-10-12 08:13:49.132636828;EURCHF;1.15452000;1.15439000;0.00013000;Darwinex
2017-10-12 08:13:49.132636828;EURJPY;133.41700000;133.41000000;0.00700000;Darwinex
2017-10-12 08:13:49.132636828;GBPCHF;1.28887000;1.28871000;0.00016000;Darwinex
2017-10-12 08:13:49.132636828;CADJPY;90.30200000;90.29400000;0.00800000;Darwinex
2017-10-12 08:13:49.132636828;GBPJPY;148.94500000;148.93400000;0.01100000;Darwinex
2017-10-12 08:13:49.132636828;AUDNZD;1.09950000;1.09944000;0.00006000;Darwinex
2017-10-12 08:13:49.132636828;AUDCAD;0.97259000;0.97244000;0.00015000;Darwinex
2017-10-12 08:13:49.132636828;AUDCHF;0.75996000;0.75981000;0.00015000;Darwinex
2017-10-12 08:13:49.132636828;AUDJPY;87.81800000;87.81300000;0.00500000;Darwinex
2017-10-12 08:13:49.132636828;EURNZD;1.67053000;1.67031000;0.00022000;Darwinex
2017-10-12 08:13:49.132636828;EURCAD;1.47756000;1.47744000;0.00012000;Darwinex
2017-10-12 08:13:49.132636828;CADCHF;0.78145000;0.78127000;0.00018000;Darwinex
2017-10-12 08:13:49.132636828;CHFJPY;115.57300000;115.55700000;0.01600000;Darwinex
2017-10-12 08:13:49.132636828;NZDJPY;79.87500000;79.86200000;0.01300000;Darwinex
2017-10-12 08:13:49.132636828;NZDUSD;0.71098000;0.71090000;0.00008000;Darwinex
2017-10-12 08:13:49.132636828;EURMXN;22.20752000;22.20049000;0.00703000;Darwinex
2017-10-12 08:13:49.132636828;EURNOK;9.38912000;9.38829000;0.00083000;Darwinex
2017-10-12 08:13:49.132636828;EURTRY;4.32932000;4.32420000;0.00512000;Darwinex
2017-10-12 08:13:49.132636828;GBPAUD;1.69610000;1.69592000;0.00018000;Darwinex
2017-10-12 08:13:49.132636828;GBPCAD;1.64957000;1.64930000;0.00027000;Darwinex
2017-10-12 08:13:49.132636828;GBPMXN;24.80123000;24.77929000;0.02194000;Darwinex
2017-10-12 08:13:49.132636828;GBPNOK;10.48352000;10.47899000;0.00453000;Darwinex
2017-10-12 08:13:49.132636828;GBPNZD;1.86492000;1.86459000;0.00033000;Darwinex
2017-10-12 08:13:49.132636828;GBPTRY;4.83332000;4.82736000;0.00596000;Darwinex
2017-10-12 08:13:49.132636828;NZDCAD;0.88459000;0.88439000;0.00020000;Darwinex
2017-10-12 08:13:49.132636828;NZDCHF;0.69120000;0.69107000;0.00013000;Darwinex
2017-10-12 08:13:49.132636828;USDHKD;7.79948000;7.79940000;0.00008000;Darwinex
2017-10-12 08:13:49.132636828;USDMXN;18.70022000;18.69589000;0.00433000;Darwinex
2017-10-12 08:13:49.132636828;USDNOK;7.90612000;7.90539000;0.00073000;Darwinex
2017-10-12 08:13:49.132636828;USDSEK;8.03622000;8.03545000;0.00077000;Darwinex
2017-10-12 08:13:49.132636828;USDSGD;1.35347000;1.35338000;0.00009000;Darwinex
2017-10-12 08:13:49.132636828;USDTRY;3.64098000;3.63917000;0.00181000;Darwinex
2017-10-12 08:13:49.132636828;EURSEK;9.54362000;9.54260000;0.00102000;Darwinex
2017-10-12 08:13:49.132636828;XAUUSD;1295.06000000;1294.95000000;0.11000000;Darwinex
2017-10-12 08:13:49.132636828;XAGUSD;17.21600000;17.20900000;0.00700000;Darwinex
2017-10-12 08:13:49.132636828;XPDUSD;959.90000000;957.10000000;2.80000000;Darwinex
2017-10-12 08:13:49.132636828;XPTUSD;935.50000000;934.00000000;1.50000000;Darwinex
2017-10-12 08:13:49.132636828;XNGUSD;3.04100000;3.02700000;0.01400000;Darwinex
2017-10-12 08:13:49.132636828;XTIUSD;51.31000000;51.26000000;0.05000000;Darwinex
2017-10-12 08:13:49.132636828;STOXX50E;3609.90000000;3606.90000000;3.00000000;Darwinex
2017-10-12 08:13:49.132636828;UK100;7532.20000000;7531.00000000;1.20000000;Darwinex
2017-10-12 08:13:49.132636828;SPX500;2555.00000000;2554.60000000;0.40000000;Darwinex
2017-10-12 08:13:49.132636828;NDX;6083.20000000;6082.70000000;0.50000000;Darwinex
2017-10-12 08:13:49.132636828;WS30;22872.00000000;22870.00000000;2.00000000;Darwinex
2017-10-12 08:13:49.132636828;AUS200;5792.70000000;5791.20000000;1.50000000;Darwinex
2017-10-12 08:13:49.132636828;FCHI40;5366.00000000;5362.00000000;4.00000000;Darwinex
2017-10-12 08:13:49.132636828;J225;20980.00000000;20973.00000000;7.00000000;Darwinex
2017-10-12 08:13:49.132636828;GDAXI;12977.10000000;12976.50000000;0.60000000;Darwinex
2017-10-12 08:13:49.132636828;SPA35;10300.00000000;10293.00000000;7.00000000;Darwinex
2017-10-12 08:14:06.132653593;USDCHF;0.97219000;0.97210000;0.00009000;Darwinex
2017-10-12 08:14:06.132653593;GBPUSD;1.32574000;1.32568000;0.00006000;Darwinex
2017-10-12 08:14:06.132653593;EURUSD;1.18760000;1.18756000;0.00004000;Darwinex
2017-10-12 08:14:06.132653593;USDJPY;112.34600000;112.34100000;0.00500000;Darwinex
2017-10-12 08:14:06.132653593;USDCAD;1.24422000;1.24416000;0.00006000;Darwinex
2017-10-12 08:14:06.132653593;AUDUSD;0.78172000;0.78167000;0.00005000;Darwinex
2017-10-12 08:14:06.132653593;EURGBP;0.89583000;0.89573000;0.00010000;Darwinex
2017-10-12 08:14:06.132653593;EURAUD;1.51928000;1.51921000;0.00007000;Darwinex
2017-10-12 08:14:06.132653593;EURCHF;1.15455000;1.15442000;0.00013000;Darwinex
2017-10-12 08:14:06.132653593;EURJPY;133.41900000;133.41200000;0.00700000;Darwinex
2017-10-12 08:14:06.132653593;GBPCHF;1.28888000;1.28871000;0.00017000;Darwinex
2017-10-12 08:14:06.132653593;CADJPY;90.30200000;90.29600000;0.00600000;Darwinex
2017-10-12 08:14:06.132653593;GBPJPY;148.94400000;148.93200000;0.01200000;Darwinex
2017-10-12 08:14:06.132653593;AUDNZD;1.09951000;1.09944000;0.00007000;Darwinex
